Name,League,Year,Club,Matches Played,Starts,Minutes,Goals,Assists,Penalty Goals,Penalty Attempts,xGoals,non-penalty xGoals,xAssists
Simone Palombi,2018-2019,2. Serie B,Lecce,29,16,"1,524",8,0,0,0,7.1,7.1,0.4
Simone Palombi,2019-2020,2. Serie B,Cremonese,32,18,"1,589",6,1,0,0,6.3,6.3,2.3
Simone Palombi,2020-2021,2. Serie B,Pisa,34,18,"1,624",4,1,0,0,8.6,8.6,1.9
Simone Palombi,2021-2022,2. Serie B,Alessandria,31,16,"1,451",3,1,0,0,3.6,3.6,1.1
Stefan de Vrij,2009-2010,1. Eredivisie,Feyenoord,17,15,"1,359",1,0,0,0,,,
Stefan de Vrij,2010-2011,1. Eredivisie,Feyenoord,30,29,"2,576",1,0,0,0,,,
Stefan de Vrij,2011-2012,1. Eredivisie,Feyenoord,30,22,"2,015",1,0,0,0,,,
Stefan de Vrij,2012-2013,1. Eredivisie,Feyenoord,26,26,"2,230",0,0,0,0,,,
Stefan de Vrij,2013-2014,1. Eredivisie,Feyenoord,32,32,"2,842",4,1,0,0,,,
Stefan de Vrij,2014-2015,1. Serie A,Lazio,30,29,"2,531",0,0,0,0,,,
Stefan de Vrij,2015-2016,1. Serie A,Lazio,2,2,180,0,0,0,0,,,
Stefan de Vrij,2016-2017,1. Serie A,Lazio,27,27,"2,268",2,4,0,0,,,
Stefan de Vrij,2017-2018,1. Serie A,Lazio,36,36,"3,034",6,0,0,0,2.1,2.1,0.3
Stefan de Vrij,2018-2019,1. Serie A,Inter,28,28,"2,520",2,0,0,0,1.6,1.6,1.1
Stefan de Vrij,2019-2020,1. Serie A,Inter,34,32,"2,830",4,3,0,0,2.0,2.0,0.7
Stefan de Vrij,2020-2021,1. Serie A,Inter,32,30,"2,734",1,0,0,0,1.2,1.2,0.5
Stefan de Vrij,2021-2022,1. Serie A,Inter,30,28,"2,410",0,0,0,0,2.6,2.6,0.0
Stefan de Vrij,2022-2023,1. Serie A,Inter,27,22,"1,945",1,0,0,0,2.2,2.2,0.2
Stefan de Vrij,2023-2024,1. Serie A,Inter,25,17,"1,586",1,0,0,0,0.6,0.6,0.3
Stefan de Vrij,2024-2025,1. Serie A,Inter,9,4,517,1,0,0,0,0.3,0.3,0.0
Stefano Sturaro,2012-2013,2. Serie B,Modena,8,4,356,0,1,0,0,,,
Stefano Sturaro,2013-2014,1. Serie A,Genoa,16,13,"1,113",1,2,0,0,,,
Stefano Sturaro,2014-2015,1. Serie A,Genoa,13,13,"1,060",0,0,0,0,,,
Stefano Sturaro,2014-2015,1. Serie A,Juventus,12,8,711,1,0,0,0,,,
Stefano Sturaro,2015-2016,1. Serie A,Juventus,19,11,"1,026",1,0,0,0,,,
Stefano Sturaro,2016-2017,1. Serie A,Juventus,21,12,"1,038",0,1,0,0,,,
Stefano Sturaro,2017-2018,1. Serie A,Juventus,12,7,613,0,0,0,0,0.3,0.3,0.2
Stefano Sturaro,2018-2019,1. Serie A,Genoa,5,4,213,1,0,0,0,0.1,0.1,0.3
Stefano Sturaro,2019-2020,1. Serie A,Genoa,16,15,"1,252",1,2,0,0,1.8,1.8,1.4
Stefano Sturaro,2020-2021,1. Serie A,Hellas Verona,10,4,423,0,0,0,0,0.0,0.0,0.0
Stefano Sturaro,2020-2021,1. Serie A,Genoa,6,6,445,1,0,0,0,0.6,0.6,0.3
Stefano Sturaro,2021-2022,1. Serie A,Genoa,25,24,"1,766",0,0,0,0,0.5,0.5,0.8
Stefano Sturaro,2022-2023,2. Serie B,Genoa,18,8,706,0,1,0,0,0.7,0.7,0.7
Stefano Sturaro,2023-2024,1. Süper Lig,Fatih Karagümrük,11,2,315,1,0,0,0,,,
Stephan El Shaarawy,2008-2009,1. Serie A,Genoa,1,0,8,0,0,0,0,,,
Stephan El Shaarawy,2009-2010,1. Serie A,Genoa,2,0,44,0,0,0,0,,,
Stephan El Shaarawy,2010-2011,2. Serie B,Padova,25,19,"1,615",7,0,0,0,,,
Stephan El Shaarawy,2011-2012,1. Serie A,Milan,22,6,799,2,2,0,0,,,
Stephan El Shaarawy,2012-2013,1. Serie A,Milan,37,34,"2,825",16,5,0,0,,,
Stephan El Shaarawy,2013-2014,1. Serie A,Milan,6,1,213,0,0,0,0,,,
Stephan El Shaarawy,2014-2015,1. Serie A,Milan,18,14,"1,194",3,3,0,0,,,
Stephan El Shaarawy,2015-2016,1. Ligue 1,Monaco,15,7,681,0,0,0,0,,,
Stephan El Shaarawy,2015-2016,1. Serie A,Roma,16,15,"1,191",8,2,0,0,,,
Stephan El Shaarawy,2016-2017,1. Serie A,Roma,32,19,"1,630",8,3,0,0,,,
Stephan El Shaarawy,2017-2018,1. Serie A,Roma,33,25,"2,155",7,5,0,0,8.9,8.9,3.7
Stephan El Shaarawy,2018-2019,1. Serie A,Roma,28,23,"2,104",11,3,0,0,7.6,7.6,5.0
Stephan El Shaarawy,2019,1. Super League,Shanghai Shen,10,5,473,1,2,0,0,,,
Stephan El Shaarawy,2020,1. Super League,Shanghai Shen,6,5,376,0,0,0,0,,,
Stephan El Shaarawy,2020-2021,1. Serie A,Roma,10,6,572,1,1,0,0,1.3,1.3,1.1
Stephan El Shaarawy,2021-2022,1. Serie A,Roma,27,8,"1,055",3,0,0,0,2.7,2.7,3.0
Stephan El Shaarawy,2022-2023,1. Serie A,Roma,29,14,"1,523",7,2,0,0,5.5,5.5,1.4
Stephan El Shaarawy,2023-2024,1. Serie A,Roma,33,19,"1,738",3,4,0,0,2.5,2.5,2.3
Stephan El Shaarawy,2024-2025,1. Serie A,Roma,10,6,442,2,1,0,0,0.9,0.9,0.3
Stephan Lichtsteiner,2003-2004,1. Super Lg,Grasshopper,26,25,"2,258",2,0,0,0,,,
Stephan Lichtsteiner,2004-2005,1. Super Lg,Grasshopper,27,26,"2,254",2,1,0,0,,,
Stephan Lichtsteiner,2005-2006,1. Ligue 1,Lille,31,21,"1,986",1,2,0,0,,,
Stephan Lichtsteiner,2006-2007,1. Ligue 1,Lille,24,18,"1,660",0,1,0,0,,,
Stephan Lichtsteiner,2007-2008,1. Ligue 1,Lille,34,30,"2,625",4,2,0,0,,,
Stephan Lichtsteiner,2008-2009,1. Serie A,Lazio,33,31,"2,753",1,2,0,0,,,
Stephan Lichtsteiner,2009-2010,1. Serie A,Lazio,33,28,"2,419",2,0,0,0,,,
Stephan Lichtsteiner,2010-2011,1. Serie A,Lazio,34,33,"2,917",0,2,0,0,,,
Stephan Lichtsteiner,2011-2012,1. Serie A,Juventus,35,34,"2,957",2,1,0,0,,,
Stephan Lichtsteiner,2012-2013,1. Serie A,Juventus,28,25,"2,064",4,2,0,0,,,
Stephan Lichtsteiner,2013-2014,1. Serie A,Juventus,27,24,"2,111",2,8,0,0,,,
Stephan Lichtsteiner,2014-2015,1. Serie A,Juventus,32,26,"2,450",3,5,0,0,,,
Stephan Lichtsteiner,2015-2016,1. Serie A,Juventus,26,22,"1,817",0,1,0,0,,,
Stephan Lichtsteiner,2016-2017,1. Serie A,Juventus,26,22,"1,866",1,2,0,0,,,
Stephan Lichtsteiner,2017-2018,1. Serie A,Juventus,27,21,"1,704",0,2,0,0,0.9,0.1,0.7
Stephan Lichtsteiner,2018-2019,1. Premier League,Arsenal,14,10,938,0,0,0,0,0.0,0.0,0.1
Stephan Lichtsteiner,2019-2020,1. Bundesliga,Augsburg,20,17,"1,343",0,1,0,0,0.0,0.0,0.5
Stevan Jovetić,2008-2009,1. Serie A,Fiorentina,29,19,"1,640",2,0,1,1,,,
Stevan Jovetić,2009-2010,1. Serie A,Fiorentina,29,26,"2,188",6,7,1,1,,,
Stevan Jovetić,,,,,,,,,,,,,
Stevan Jovetić,2011-2012,1. Serie A,Fiorentina,27,27,"2,345",14,3,4,4,,,
Stevan Jovetić,2012-2013,1. Serie A,Fiorentina,31,31,"2,509",13,5,1,1,,,
Stevan Jovetić,2013-2014,1. Premier League,Manchester City,13,2,389,3,1,0,0,,,
Stevan Jovetić,2014-2015,1. Premier League,Manchester City,17,9,784,5,3,0,0,,,
Stevan Jovetić,2015-2016,1. Serie A,Inter,26,18,"1,516",6,2,1,1,,,
Stevan Jovetić,2016-2017,1. La Liga,Sevilla,21,12,"1,206",6,4,0,0,,,
Stevan Jovetić,2016-2017,1. Serie A,Inter,5,0,73,0,0,0,0,,,
Stevan Jovetić,2017-2018,1. Serie A,Inter,0,0,,,,,,,,
Stevan Jovetić,2017-2018,1. Ligue 1,Monaco,15,7,753,8,1,0,0,5.4,5.4,0.4
Stevan Jovetić,2018-2019,1. Ligue 1,Monaco,8,4,399,2,0,0,0,2.2,2.2,0.5
Stevan Jovetić,2019-2020,1. Ligue 1,Monaco,9,5,473,2,0,0,0,1.3,1.3,0.4
Stevan Jovetić,2020-2021,1. Ligue 1,Monaco,29,6,802,6,0,0,0,5.5,4.3,0.6
Stevan Jovetić,2021-2022,1. Bundesliga,Hertha BSC,18,13,"1,017",6,1,0,0,4.4,4.4,1.6
Stevan Jovetić,2022-2023,1. Bundesliga,Hertha BSC,17,8,892,4,2,0,0,2.7,2.7,1.1
Stevan Jovetić,2023-2024,1. Super League,Olympiacos,21,6,755,6,4,1,1,,,
Suso,2012-2013,1. Premier League,Liverpool,14,8,601,0,0,0,0,,,
Suso,2013-2014,1. La Liga,Almería,33,26,"2,253",3,7,0,0,,,
Suso,2014-2015,1. Premier League,Liverpool,0,0,,,,,,,,
Suso,2014-2015,1. Serie A,Milan,5,2,223,0,1,0,0,,,
Suso,2015-2016,1. Serie A,Genoa,19,15,"1,166",6,1,0,0,,,
Suso,2015-2016,1. Serie A,Milan,1,1,54,0,0,0,0,,,
Suso,2016-2017,1. Serie A,Milan,34,33,"2,812",7,9,0,0,,,
Suso,2017-2018,1. Serie A,Milan,35,33,"2,830",6,6,0,0,4.3,4.3,7.6
Suso,2018-2019,1. Serie A,Milan,35,35,"3,018",7,10,0,0,4.2,4.2,9.9
Suso,2019-2020,1. Serie A,Milan,16,15,"1,359",1,2,0,0,1.1,1.1,4.5
Suso,2019-2020,1. La Liga,Sevilla,17,8,785,1,1,0,0,0.8,0.8,1.8
Suso,2020-2021,1. La Liga,Sevilla,34,28,"2,210",3,4,0,0,2.1,2.1,4.5
Suso,2021-2022,1. La Liga,Sevilla,8,6,384,0,1,0,0,0.3,0.3,0.2
Suso,2022-2023,1. La Liga,Sevilla,25,10,"1,065",2,4,0,0,1.1,1.1,2.8
Suso,2023-2024,1. La Liga,Sevilla,29,15,"1,517",1,4,0,0,1.4,1.4,3.9
Suso,2024-2025,1. La Liga,Sevilla,6,0,142,0,0,0,0,0.2,0.2,0.3
Thomas Strakosha,2014-2015,1. Serie A,Lazio,0,0,,,,,,,,
Thomas Strakosha,2015-2016,2. Serie B,Salernitana,11,11,990,0,0,0,0,,,
Thomas Strakosha,2016-2017,1. Serie A,Lazio,21,20,"1,845",0,0,0,0,,,
Thomas Strakosha,2017-2018,1. Serie A,Lazio,38,38,"3,420",0,0,0,0,0.0,0.0,0.1
Thomas Strakosha,2018-2019,1. Serie A,Lazio,35,35,"3,150",0,0,0,0,0.0,0.0,0.0
Thomas Strakosha,2019-2020,1. Serie A,Lazio,38,38,"3,420",0,0,0,0,0.0,0.0,0.1
Thomas Strakosha,2020-2021,1. Serie A,Lazio,9,9,810,0,0,0,0,0.0,0.0,0.0
Thomas Strakosha,2021-2022,1. Serie A,Lazio,23,23,"2,070",0,0,0,0,0.0,0.0,0.0
Thomas Strakosha,2022-2023,1. Premier League,Brentford,0,0,,,,,,,,
Thomas Strakosha,2023-2024,1. Premier League,Brentford,2,1,135,0,0,0,0,0.0,0.0,0.0
Thomas Strakosha,2024-2025,1. Super League,AEK Athens,13,13,"1,170",0,0,0,0,,,
Tiago Dias,2017-2018,1. Serie A,Milan,0,0,,,,,,,,
Tiago Dias,,,,,,,,,,,,,
Tiago Dias,2023-2024,1. Primeira Liga,Casa Pia,19,10,794,1,1,0,0,0.3,0.3,1.0
Tiago Dias,2024-2025,1. Primeira Liga,Casa Pia,2,0,25,0,0,0,0,0.0,0.0,0.2
Timothy Castagne,2014-2015,1. Pro League,Genk,27,25,"2,193",1,1,0,0,,,
Timothy Castagne,2015-2016,1. Pro League,Genk,21,21,"1,864",0,1,0,0,,,
Timothy Castagne,2016-2017,1. First Division A,Genk,30,29,"2,572",0,1,0,0,,,
Timothy Castagne,2017-2018,1. Serie A,Atalanta,20,17,"1,500",0,1,0,0,1.1,1.1,2.2
Timothy Castagne,2018-2019,1. Serie A,Atalanta,28,21,"2,006",4,3,0,0,2.8,2.8,2.6
Timothy Castagne,2019-2020,1. Serie A,Atalanta,27,19,"1,769",1,2,0,0,2.0,2.0,2.2
Timothy Castagne,2020-2021,1. Premier League,Leicester City,27,27,"2,345",2,3,0,0,1.1,1.1,2.2
Timothy Castagne,2021-2022,1. Premier League,Leicester City,27,22,"2,127",1,0,0,0,0.7,0.7,1.5
Timothy Castagne,2022-2023,1. Premier League,Leicester City,37,36,"3,254",2,3,0,0,2.2,2.2,2.6
Timothy Castagne,2023-2024,2. Championship,Leicester City,0,0,,,,,,,,
Timothy Castagne,2023-2024,1. Premier League,Fulham,34,29,"2,634",1,3,0,0,1.6,1.6,1.9
Timothy Castagne,2024-2025,1. Premier League,Fulham,4,0,57,0,0,0,0,0.1,0.1,0.0
Tommaso Berni,2003-2004,2. Serie B,Ternana,9,9,810,0,0,0,0,0.00,0.00,0.00
Tommaso Berni,2004-2005,2. Serie B,Ternana,36,36,"3,196",0,0,0,0,0.00,0.00,0.00
Tommaso Berni,2005-2006,2. Serie B,Ternana,37,37,"3,324",0,0,0,0,0.00,0.00,0.00
Tommaso Berni,2006-2007,1. Serie A,Lazio,2,2,174,0,0,0,0,0.00,0.00,0.00
Tommaso Berni,,,,,,,,,,,,,
Tommaso Berni,2008-2009,2. Serie B,Salernitana,16,16,"1,440",0,0,0,0,0.00,0.00,0.00
Tommaso Berni,2009-2010,1. Serie A,Lazio,2,2,180,0,0,0,0,0.00,0.00,0.00
Tommaso Berni,2010-2011,1. Serie A,Lazio,2,2,180,0,0,0,0,0.00,0.00,0.00
Tommaso Berni,2011-2012,1. Primeira Liga,Braga,1,1,90,0,0,0,0,0.00,0.00,0.00
Tommaso Berni,2012-2013,1. Serie A,Sampdoria,3,2,235,0,0,0,0,0.00,0.00,0.00
Tommaso Berni,,,,,,,,,,,,,
Tommaso Berni,2014-2015,1. Serie A,Inter,0,0,,,,,,,,
Tommaso Berni,2015-2016,1. Serie A,Inter,0,0,,,,,,,,
Tommaso Berni,2016-2017,1. Serie A,Inter,0,0,,,,,,,,
Tommaso Berni,2017-2018,1. Serie A,Inter,0,0,,,,,,,,
Tommaso Berni,2018-2019,1. Serie A,Inter,0,0,,,,,,,,
Tommaso Berni,2019-2020,1. Serie A,Inter,0,0,,0,0,0,0,,,
Tomás Rincón,2008-2009,1. Bundesliga,Hamburger SV,1,0,4,0,0,0,0,,,
Tomás Rincón,2009-2010,1. Bundesliga,Hamburger SV,17,14,"1,242",0,0,0,0,,,
Tomás Rincón,2010-2011,1. Bundesliga,Hamburger SV,19,12,"1,164",0,0,0,0,,,
Tomás Rincón,2011-2012,1. Bundesliga,Hamburger SV,27,24,"2,111",0,0,0,0,,,
Tomás Rincón,2012-2013,1. Bundesliga,Hamburger SV,20,9,941,0,0,0,0,,,
Tomás Rincón,2013-2014,1. Bundesliga,Hamburger SV,22,17,"1,479",0,0,0,0,,,
Tomás Rincón,2014-2015,1. Serie A,Genoa,29,27,"2,418",0,2,0,0,,,
Tomás Rincón,2015-2016,1. Serie A,Genoa,33,33,"2,927",3,6,0,0,,,
Tomás Rincón,2016-2017,1. Serie A,Genoa,16,16,"1,390",0,2,0,0,,,
Tomás Rincón,2016-2017,1. Serie A,Juventus,13,2,309,0,1,0,0,,,
Tomás Rincón,2017-2018,1. Serie A,Torino,36,35,"2,995",1,0,0,0,0.7,0.7,1.5
Tomás Rincón,2018-2019,1. Serie A,Torino,34,32,"2,799",3,1,0,0,1.2,1.2,1.3
Tomás Rincón,2019-2020,1. Serie A,Torino,32,31,"2,702",1,3,0,0,1.0,1.0,1.5
Tomás Rincón,2020-2021,1. Serie A,Torino,36,33,"2,846",1,1,0,0,1.3,1.3,1.9
Tomás Rincón,2021-2022,1. Serie A,Torino,7,1,163,0,0,0,0,0.0,0.0,0.0
Tomás Rincón,2021-2022,1. Serie A,Sampdoria,17,13,"1,166",0,0,0,0,0.3,0.3,0.1
Tomás Rincón,2022-2023,1. Serie A,Sampdoria,34,30,"2,555",0,2,0,0,0.6,0.6,1.2
Tomás Rincón,2023,1. Série A,Santos,16,14,"1,187",2,1,0,0,1.4,1.4,0.6
Tomás Rincón,2024,2. Série B,Santos,14,3,383,0,0,0,0,,,
Umar Sadiq,2014-2015,2. Serie B,Spezia,0,0,,,,,,,,
Umar Sadiq,2015-2016,1. Serie A,Roma,6,2,189,2,0,0,0,,,
Umar Sadiq,2016-2017,1. Serie A,Roma,0,0,,,,,,,,
Umar Sadiq,2016-2017,1. Serie A,Bologna,7,1,235,0,1,0,0,,,
Umar Sadiq,2017-2018,1. Serie A,Torino,3,3,225,0,0,0,0,0.9,0.9,0.0
Umar Sadiq,2017-2018,1. Eredivisie,NAC Breda,12,6,625,5,1,1,1,,,
Umar Sadiq,2018-2019,2. Serie B,Perugia,17,15,"1,251",3,3,0,0,5.2,4.5,2.4
Umar Sadiq,2018-2019,1. Premiership,Rangers,1,0,14,0,0,0,0,,,
Umar Sadiq,2019-2020,1. SuperLiga,Partizan,24,22,"1,623",11,,1,1,,,
Umar Sadiq,2020-2021,1. SuperLiga,Partizan,10,9,780,6,,1,1,,,
Umar Sadiq,2020-2021,2. La Liga 2,Almería,38,33,"2,979",20,4,2,2,23.8,20.7,4.0
Umar Sadiq,2021-2022,2. La Liga 2,Almería,36,34,"3,036",18,9,0,0,20.8,18.4,7.2
Umar Sadiq,2022-2023,1. La Liga,Almería,3,3,240,2,0,0,0,1.5,1.5,0.2
Umar Sadiq,2022-2023,1. La Liga,Real Sociedad,2,1,82,1,0,0,0,0.4,0.4,0.0
Umar Sadiq,2023-2024,1. La Liga,Real Sociedad,26,12,"1,077",3,1,0,0,3.6,3.6,1.1
Umar Sadiq,2024-2025,1. La Liga,Real Sociedad,7,2,227,0,0,0,0,0.2,0.2,0.2
Valentin Eysseric,2011-2012,2. Ligue 2,Monaco,16,13,"1,175",1,4,0,0,,,
Valentin Eysseric,2012-2013,2. Ligue 2,Monaco,1,1,78,0,0,0,0,,,
Valentin Eysseric,2012-2013,1. Ligue 1,Nice,24,21,"1,894",5,1,1,1,,,
Valentin Eysseric,2013-2014,1. Ligue 1,Nice,29,23,"2,078",3,2,0,0,,,
Valentin Eysseric,2014-2015,1. Ligue 1,Nice,36,24,"2,310",2,4,1,1,,,
Valentin Eysseric,2015-2016,1. Ligue 1,Saint-Étienne,29,19,"1,727",6,4,2,2,,,
Valentin Eysseric,2015-2016,1. Ligue 1,Nice,1,0,19,0,0,0,0,,,
Valentin Eysseric,2016-2017,1. Ligue 1,Nice,29,23,"2,076",4,7,0,0,,,
Valentin Eysseric,2017-2018,1. Ligue 1,Nice,1,1,90,0,0,0,0,0.1,0.1,0.2
Valentin Eysseric,2017-2018,1. Serie A,Fiorentina,21,8,706,1,1,0,0,0.8,0.8,1.2
Valentin Eysseric,2018-2019,1. Ligue 1,Nantes,5,3,209,1,0,1,1,1.9,0.4,0.3
Valentin Eysseric,2018-2019,1. Serie A,Fiorentina,8,4,358,0,1,0,0,0.2,0.2,1.1
Valentin Eysseric,2019-2020,1. Serie A,Hellas Verona,6,3,353,0,0,0,0,0.2,0.2,0.5
Valentin Eysseric,2019-2020,1. Serie A,Fiorentina,3,0,42,0,0,0,0,0.0,0.0,0.0
Valentin Eysseric,2020-2021,1. Serie A,Fiorentina,16,6,729,2,0,0,0,1.3,1.3,0.6
Valentin Eysseric,2021-2022,1. Süper Lig,Kasımpaşa,29,25,"2,103",5,7,0,0,,,
Valentin Eysseric,2022-2023,1. Süper Lig,Kasımpaşa,32,30,"2,575",3,3,2,2,,,
Valentin Eysseric,2023-2024,1. Süper Lig,Fatih Karagümrük,31,28,"2,409",5,7,0,0,,,
Vanja Milinković-Savić,2014-2015,1. SuperLiga,Vojvodina,17,17,"1,530",0,0,0,0,,,
Vanja Milinković-Savić,2015-2016,1. Ekstraklasa,Lechia Gdańsk,11,11,990,0,0,0,0,,,
Vanja Milinković-Savić,2016-2017,1. Ekstraklasa,Lechia Gdańsk,18,18,"1,710",0,0,0,0,,,
Vanja Milinković-Savić,2017-2018,1. Serie A,Torino,1,1,90,0,0,0,0,0.0,0.0,0.0
Vanja Milinković-Savić,2018-2019,1. Serie A,SPAL,2,2,164,0,0,0,0,0.0,0.0,0.0
Vanja Milinković-Savić,2018-2019,2. Serie B,Ascoli,8,8,720,0,0,0,0,0.0,0.0,0.0
Vanja Milinković-Savić,2019-2020,1. First Division A,Standard Liège,0,0,,,,,,,,
Vanja Milinković-Savić,2020-2021,1. Serie A,Torino,5,5,450,0,0,0,0,0.0,0.0,0.0
Vanja Milinković-Savić,2021-2022,1. Serie A,Torino,27,27,"2,430",0,0,0,0,0.1,0.1,0.0
Vanja Milinković-Savić,2022-2023,1. Serie A,Torino,38,38,"3,420",0,0,0,0,0.0,0.0,0.5
Vanja Milinković-Savić,2023-2024,1. Serie A,Torino,36,36,"3,240",0,0,0,0,0.0,0.0,0.0
Vanja Milinković-Savić,2024-2025,1. Serie A,Torino,13,13,"1,170",0,0,0,0,0.0,0.0,0.1
Vincent Laurini,2012-2013,2. Serie B,Empoli,33,29,"2,588",0,1,0,0,,,
Vincent Laurini,2013-2014,2. Serie B,Empoli,37,37,"3,198",0,1,0,0,,,
Vincent Laurini,2014-2015,1. Serie A,Empoli,15,14,"1,057",0,0,0,0,,,
Vincent Laurini,2015-2016,1. Serie A,Empoli,25,24,"1,949",1,0,0,0,,,
Vincent Laurini,2016-2017,1. Serie A,Empoli,24,24,"1,910",0,0,0,0,,,
Vincent Laurini,2017-2018,1. Serie A,Fiorentina,22,20,"1,608",0,1,0,0,0.0,0.0,1.1
Vincent Laurini,2018-2019,1. Serie A,Fiorentina,15,10,920,0,0,0,0,0.1,0.1,0.5
Vincent Laurini,2019-2020,1. Serie A,Parma,15,10,884,0,2,0,0,0.0,0.0,0.5
Vincent Laurini,2020-2021,1. Serie A,Parma,14,10,870,0,0,0,0,0.0,0.0,0.0
Vincenzo Millico,2017-2018,1. Serie A,Torino,0,0,,,,,,,,
Vincenzo Millico,2018-2019,1. Serie A,Torino,1,0,1,0,0,0,0,0.0,0.0,0.0
Vincenzo Millico,2019-2020,1. Serie A,Torino,11,0,216,0,0,0,0,0.2,0.2,0.2
Vincenzo Millico,2020-2021,1. Serie A,Torino,3,0,21,0,0,0,0,0.0,0.0,0.1
Vincenzo Millico,2020-2021,2. Serie B,Frosinone,4,0,100,0,0,0,0,0.2,0.2,0.0
Vincenzo Millico,2021-2022,2. Serie B,Cosenza,20,7,735,3,1,0,0,1.4,1.4,1.1
Vincenzo Millico,2022-2023,2. Serie B,Cagliari,15,2,340,0,3,0,0,0.3,0.3,0.9
Vincenzo Millico,2023-2024,2. Serie B,Ascoli,10,2,213,0,0,0,0,0.2,0.2,0.0
Vitor Hugo,,,,,,,,,,,,,
Vitor Hugo,2015,1. Série A,Palmeiras,30,29,"2,584",4,1,0,0,,,
Vitor Hugo,2016,1. Série A,Palmeiras,35,35,"3,150",4,1,0,0,,,
Vitor Hugo,2017-2018,1. Serie A,Fiorentina,19,13,"1,208",1,0,0,0,0.5,0.5,0.1
Vitor Hugo,2018-2019,1. Serie A,Fiorentina,30,27,"2,470",0,2,0,0,1.2,1.2,1.4
Vitor Hugo,2019,1. Série A,Palmeiras,20,20,"1,800",0,0,0,0,1.1,1.1,0.1
Vitor Hugo,2020,1. Série A,Palmeiras,4,3,274,0,0,0,0,0.1,0.1,0.0
Vitor Hugo,2020-2021,1. Süper Lig,Trabzonspor,30,30,"2,643",2,0,0,0,,,
Vitor Hugo,2021-2022,1. Süper Lig,Trabzonspor,29,29,"2,463",1,1,0,0,,,
Vitor Hugo,2022-2023,1. Süper Lig,Trabzonspor,20,19,"1,583",1,0,0,0,,,
Vitor Hugo,2023,1. Série A,Bahia,27,27,"2,129",1,0,0,0,0.7,0.7,0.5
Vitor Hugo,2023-2024,1. Super League,Panathinaikos,8,6,522,0,0,0,0,,,
Vitor Hugo,2024,1. Série A,Bahia,1,0,15,0,0,0,0,0.0,0.0,0.0
Vittorio Parigini,2013-2014,2. Serie B,Juve Stabia,14,5,596,0,1,0,0,,,
Vittorio Parigini,2014-2015,2. Serie B,Perugia,30,14,"1,503",4,1,0,0,,,
Vittorio Parigini,2015-2016,2. Serie B,Perugia,19,11,"1,092",4,1,0,0,,,
Vittorio Parigini,2016-2017,2. Serie B,Bari,15,8,603,1,1,0,0,,,
Vittorio Parigini,2016-2017,1. Serie A,Chievo,3,0,25,0,0,0,0,,,
Vittorio Parigini,2017-2018,1. Serie A,Benevento,21,10,857,0,0,0,0,1.1,1.1,1.6
Vittorio Parigini,2017-2018,1. Serie A,Torino,0,0,,,,,,,,
Vittorio Parigini,2018-2019,1. Serie A,Torino,17,2,377,0,0,0,0,0.7,0.7,1.1
Vittorio Parigini,2019-2020,1. Serie A,Torino,0,0,,,,,,,,
Vittorio Parigini,2019-2020,2. Serie B,Cremonese,15,7,741,3,0,0,0,2.2,2.1,0.5
Vittorio Parigini,2020-2021,1. Serie A,Genoa,4,0,56,0,0,0,0,0.0,0.0,0.0
Vittorio Parigini,2020-2021,2. Serie B,Ascoli,10,1,311,0,1,0,0,0.2,0.2,0.4
Vittorio Parigini,2021-2022,2. Serie B,Como,31,24,"1,988",2,3,0,0,3.7,3.7,3.2
Vittorio Parigini,2022-2023,2. Serie B,Como,27,13,"1,187",0,1,0,0,2.2,2.2,1.9
Vittorio Parigini,2023-2024,2. Serie B,FeralpiSalò,13,7,574,0,1,0,0,0.6,0.6,1.1
Vittorio Parigini,2023-2024,2. Serie B,Calcio Lecco 1912,13,8,695,0,0,0,0,0.7,0.7,0.8
Vlad Chiricheș,2009-2010,1. Liga I,Internațional,15,14,"1,200",0,0,0,0,,,
Vlad Chiricheș,2010-2011,1. Liga I,Pandurii,24,23,"2,043",0,1,0,0,,,
Vlad Chiricheș,2011-2012,1. Liga I,Pandurii,15,14,"1,270",0,0,0,0,,,
Vlad Chiricheș,2011-2012,1. Liga I,Steaua,14,14,"1,242",0,0,0,0,,,
Vlad Chiricheș,2012-2013,1. Liga I,Steaua,26,26,"2,221",1,1,0,0,,,
Vlad Chiricheș,2013-2014,1. Liga I,Steaua,2,2,159,0,0,0,0,,,
Vlad Chiricheș,2013-2014,1. Premier League,Tottenham,17,16,"1,413",1,0,0,0,,,
Vlad Chiricheș,2014-2015,1. Premier League,Tottenham,10,8,708,0,0,0,0,,,
Vlad Chiricheș,2015-2016,1. Serie A,Napoli,8,8,697,1,0,0,0,,,
Vlad Chiricheș,2016-2017,1. Serie A,Napoli,14,13,"1,124",2,0,0,0,,,
Vlad Chiricheș,2017-2018,1. Serie A,Napoli,7,7,582,0,0,0,0,0.3,0.3,0.0
Vlad Chiricheș,2018-2019,1. Serie A,Napoli,3,3,147,0,0,0,0,0.1,0.1,0.0
Vlad Chiricheș,2019-2020,1. Serie A,Napoli,0,0,,,,,,,,
Vlad Chiricheș,2019-2020,1. Serie A,Sassuolo,9,8,707,0,0,0,0,0.2,0.2,0.0
Vlad Chiricheș,2020-2021,1. Serie A,Sassuolo,24,22,"1,837",2,1,0,0,1.3,1.3,0.4
